"Device Name","IP Addresses","Status","OS Info","Version","Agent Install Date","Last Contact Date","Queued Deployments"
"\\CMPADM-9C09LH1","161.253.140.168","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:14:23 PM (Local)","9/10/2010 7:39:27 AM (Local)","0"
"\\ISSADA-8412G8V","161.253.143.130","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:38:20 PM (Local)","9/10/2010 10:07:55 AM (Local)","0"
"\\MC-DHPQL3B200M","128.164.216.222","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/6/2010 11:56:19 AM (Local)","8/6/2010 1:04:42 PM (Local)","1"
"\\CPSAGC-H28G7C1","192.168.1.109","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:11:33 PM (Local)","9/10/2010 8:58:17 AM (Local)","0"
"\\SASSCC-FH4YDG1","128.164.199.178","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:05:22 PM (Local)","9/10/2010 8:15:05 AM (Local)","0"
"\\EVAFND-75SLZ91","128.164.76.52","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:08:21 PM (Local)","9/8/2010 8:20:39 AM (Local)","0"
"\\SEASCF-FZQJ1L1","128.164.157.204","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/2/2010 11:47:00 AM (Local)","9/10/2010 10:22:31 AM (Local)","0"
"\\PHM-MRB-R657","128.164.35.130","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:07:00 PM (Local)","8/30/2010 6:24:17 PM (Local)","0"
"\\pat-ams-R601","128.164.33.218","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/1/2010 8:38:56 AM (Local)","8/31/2010 4:37:05 PM (Local)","0"
"\\CAN-JCO-R514","128.164.33.10","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:25:39 PM (Local)","9/10/2010 10:09:44 AM (Local)","0"
"\\DHP-CAWK1712W","128.164.216.218","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:03:43 PM (Local)","8/3/2010 6:09:45 PM (Local)","0"
"\\SASSMC-9ZFJ191","128.164.99.79","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/14/2010 11:58:57 AM (Local)","9/10/2010 9:17:49 AM (Local)","0"
"\\CMPSCO-7L73GN1","161.253.141.143","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/16/2010 4:40:57 PM (Local)","9/3/2010 5:11:02 PM (Local)","0"
"\\CCAANT-5YNYP21","128.164.121.151","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:24:50 PM (Local)","8/27/2010 1:07:27 PM (Local)","0"
"\\DHP-HCQ3K1200M","128.164.216.222","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/21/2010 9:26:29 AM (Local)","8/6/2010 11:53:31 AM (Local)","1"
"\\MC-hspjlbh6179W","128.164.73.221","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 4:58:05 PM (Local)","9/10/2010 7:57:00 AM (Local)","1"
"\\1QWPG51","10.10.0.200","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 7:33:16 PM (Local)","8/10/2010 1:09:07 PM (Local)","0"
"\\GWADV-1TQNJK1","128.164.180.83","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:39:06 PM (Local)","9/10/2010 9:11:22 AM (Local)","0"
"\\ISSENT-F96MYC1","128.164.108.2","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:27:34 PM (Local)","9/10/2010 10:05:24 AM (Local)","0"
"\\GRADMIN-6HFJ191","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:02:12 PM (Local)","9/10/2010 8:55:39 AM (Local)","0"
"\\SEAS10505","128.164.158.36","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 9:55:59 AM (Local)","9/10/2010 10:09:52 AM (Local)","0"
"\\EVPREA-DLMMQG1","128.164.76.91","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/26/2010 10:41:17 AM (Local)","9/10/2010 9:11:56 AM (Local)","0"
"\\MC-MLBDXZVM32","192.168.3.94","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","8/24/2010 7:13:32 PM (Local)","8/25/2010 8:15:25 AM (Local)","0"
"\\ISSLAB-5GPY4J1","128.164.243.46","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/11/2010 4:13:08 PM (Local)","9/10/2010 10:07:39 AM (Local)","0"
"\\SEAS-MAE4794TH1","128.164.156.209","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:59:23 PM (Local)","9/10/2010 9:18:12 AM (Local)","0"
"\\GWADV-DTMXDK1","0.0.0.0","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:09:30 PM (Local)","9/10/2010 4:08:52 AM (Local)","0"
"\\OM0300D69","128.164.60.188","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 11:46:36 AM (Local)","8/27/2010 11:50:17 AM (Local)","0"
"\\ANALAB-077","128.164.29.30","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:58 AM (Local)","9/10/2010 4:06:58 AM (Local)","13"
"\\PTFACULTY110","128.164.239.126","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 3:53:50 AM (Local)","9/10/2010 10:32:24 AM (Local)","0"
"\\MC-MTMTIOR450CW","128.164.33.19","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 11:31:15 AM (Local)","9/10/2010 10:32:54 AM (Local)","0"
"\\ISSTOP-HHK7361","161.253.142.70","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:45:48 PM (Local)","7/30/2010 10:46:54 AM (Local)","0"
"\\GWADV-28RMXH1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:13:35 PM (Local)","9/10/2010 10:10:04 AM (Local)","0"
"\\EVAORS-275MQG1","128.164.83.196","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:03:21 AM (Local)","9/10/2010 9:46:28 AM (Local)","2"
"\\GWITBPM-75K75M1","192.168.0.14","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/6/2010 4:36:10 PM (Local)","9/10/2010 8:39:04 AM (Local)","0"
"\\IPHAAA-2175K200","128.164.175.98","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:26:57 PM (Local)","9/10/2010 8:25:20 AM (Local)","0"
"\\ANALAB-055","128.164.29.222","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:22:57 AM (Local)","9/10/2010 4:08:22 AM (Local)","0"
"\\EVPFET-","192.168.1.47","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","4/12/2010 3:06:37 PM (Local)","9/8/2010 10:20:15 AM (Local)","1"
"\\GSEHD-5BYNXC1","128.164.182.27","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:04:49 PM (Local)","9/10/2010 10:05:29 AM (Local)","0"
"\\GLSP-GELMAN105","128.164.214.147","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/29/2010 11:22:11 AM (Local)","9/10/2010 9:46:35 AM (Local)","0"
"\\EVASIP-BMP5T91","128.164.124.181","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/26/2010 4:58:51 PM (Local)","9/10/2010 9:19:14 AM (Local)","0"
"\\EMS-2131K510D","128.164.31.214","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/28/2010 11:16:11 AM (Local)","9/2/2010 3:32:27 PM (Local)","1"
"\\SASSHP-1CQ7PJ1","128.164.232.194","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/6/2010 11:03:54 AM (Local)","8/10/2010 8:57:12 AM (Local)","0"
"\\WBTC-A1","128.164.87.191","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 8:30:25 AM (Local)","9/5/2010 4:07:50 AM (Local)","4"
"\\HSM-LAPTOP2175K","10.0.0.134","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/27/2010 11:45:19 AM (Local)","8/26/2010 8:41:39 PM (Local)","17"
"\\GWUPD-5Y7XLJ1","128.164.98.134","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:21:17 PM (Local)","9/9/2010 6:37:22 PM (Local)","0"
"\\MCA-HMB-R713ET","128.164.35.94","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:10:28 PM (Local)","8/24/2010 8:13:35 AM (Local)","14"
"\\GLSC-LAPTOP12","128.164.101.44","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 8:13:06 AM (Local)","9/8/2010 11:05:33 AM (Local)","2"
"\\EVAORS-3041XL1","128.164.234.145","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:22:11 PM (Local)","9/9/2010 1:39:54 PM (Local)","0"
"\\GL0B01AT01","128.164.62.254","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:07:54 AM (Local)","9/10/2010 9:37:13 AM (Local)","0"
"\\DHP-JLTK1208W2","128.164.216.83","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/18/2010 9:52:10 AM (Local)","8/2/2010 4:24:59 PM (Local)","2"
"\\GWITSTS-G90HRH1","128.164.129.175","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/9/2010 8:33:03 AM (Local)","9/9/2010 4:30:43 PM (Local)","0"
"\\GL00B03W02","128.164.60.59","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:59 AM (Local)","9/10/2010 10:20:38 AM (Local)","0"
"\\GWITBAS-VM-HMHW","192.168.211.156","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/11/2010 4:21:30 PM (Local)","8/12/2010 7:53:29 AM (Local)","0"
"\\MC-DHPXXXB272BW","128.164.216.176","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/15/2010 8:50:54 AM (Local)","9/3/2010 11:03:06 AM (Local)","2"
"\\SEASEMSE-DSS22","128.164.139.200","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/7/2010 9:53:50 AM (Local)","9/9/2010 4:32:22 PM (Local)","0"
"\\ISXLOADVC-VM04","161.253.130.143","Offline","Microsoft Windows XP Professional-Service Pack 2","6.3.2.858","4/13/2010 7:16:48 PM (Local)","8/28/2010 10:58:57 AM (Local)","0"
"\\CCAPSC-D35R3D1","128.164.245.225","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/7/2010 5:14:43 PM (Local)","9/10/2010 9:53:40 AM (Local)","0"
"\\PRESPIO-HRBJ5J1","128.164.235.177","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:56:28 PM (Local)","9/10/2010 8:37:33 AM (Local)","0"
"\\CMPFSS-G909LH1","161.253.141.164","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 5:55:13 AM (Local)","9/10/2010 9:04:40 AM (Local)","0"
"\\GLSP-GELMAN303","128.164.215.26","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/18/2010 1:10:29 PM (Local)","9/10/2010 9:06:26 AM (Local)","0"
"\\CPSGCA-H3KB3H1","10.10.0.104","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/14/2010 3:18:56 PM (Local)","8/26/2010 2:55:07 PM (Local)","0"
"\\CMPGCS-93Y1JD1","161.253.141.209","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:35:57 PM (Local)","7/28/2010 2:33:08 PM (Local)","0"
"\\MC-MLBDXZVMW","192.168.217.130","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/5/2010 1:57:30 PM (Local)","8/6/2010 10:34:53 PM (Local)","0"
"\\CMPCPO-3VQC6K1","128.164.230.222","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/15/2010 8:40:03 AM (Local)","9/10/2010 7:59:27 AM (Local)","0"
"\\SASSATH-HH09VK1","128.164.198.160","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 7:04:17 AM (Local)","9/10/2010 9:47:17 AM (Local)","0"
"\\GWITTOP-VM-QZTV","192.168.1.128","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 2:37:11 PM (Local)","9/9/2010 8:32:58 PM (Local)","0"
"\\ANA-AEC-R427","128.164.33.150","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:45:26 PM (Local)","9/7/2010 11:00:28 AM (Local)","17"
"\\ANALAB-029","128.164.29.219","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:24:02 AM (Local)","9/10/2010 4:07:08 AM (Local)","0"
"\\VPERER-HR5RPL1","128.164.234.247","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 12:54:58 PM (Local)","9/8/2010 6:07:51 PM (Local)","0"
"\\GWADV-5LHGRC1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:13:51 AM (Local)","9/10/2010 9:21:52 AM (Local)","0"
"\\SEASCF-B79LV81","128.164.157.236","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 9:18:19 AM (Local)","8/31/2010 11:11:11 AM (Local)","0"
"\\SASSADM-BGZNXC1","128.164.232.130","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/11/2010 2:59:59 PM (Local)","9/10/2010 9:14:59 AM (Local)","0"
"\\CPSAGC-4Y8G7C1","192.168.1.105","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:29:23 PM (Local)","9/10/2010 8:11:42 AM (Local)","0"
"\\GLSP-GELMAN308","128.164.213.83","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 12:38:55 PM (Local)","9/10/2010 8:01:01 AM (Local)","0"
"\\ORS-3Z00C71","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","4/13/2010 5:06:56 PM (Local)","7/30/2010 12:12:42 PM (Local)","1"
"\\EVAREG-C7HWQL1","128.164.233.231","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/7/2010 6:41:09 PM (Local)","9/10/2010 8:05:18 AM (Local)","0"
"\\GWADV-HXS2MB1","128.164.180.156","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/11/2010 10:12:17 AM (Local)","9/10/2010 9:59:27 AM (Local)","0"
"\\CMPTAX-J446YH1","128.164.232.111","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:03:24 AM (Local)","9/10/2010 9:02:01 AM (Local)","0"
"\\ESIADY8KP11","128.164.150.244","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.2.181","8/31/2010 9:56:53 AM (Local)","8/31/2010 6:58:24 PM (Local)","0"
"\\EVPCSH-5TG0JK1","128.164.237.182","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/12/2010 2:18:27 PM (Local)","9/9/2010 5:41:04 PM (Local)","0"
"\\ANALAB-081","128.164.29.25","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:22:53 AM (Local)","9/10/2010 4:08:31 AM (Local)","13"
"\\CPSAGC-20GQZE6","192.168.1.143","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:46:28 PM (Local)","9/10/2010 9:00:20 AM (Local)","0"
"\\CANSSH-WAR-208","128.164.31.164","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 9:08:14 AM (Local)","9/10/2010 10:03:26 AM (Local)","0"
"\\THE-32339887917","128.164.242.27","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/20/2010 11:14:28 AM (Local)","9/10/2010 10:35:29 AM (Local)","0"
"\\EVPPRK-530GW91","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 7:55:00 PM (Local)","9/10/2010 9:09:45 AM (Local)","0"
"\\FWI09-4RGHTJ1","128.164.90.196","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:26:41 PM (Local)","9/10/2010 9:40:48 AM (Local)","0"
"\\SASSATH-","128.164.18.112","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 7:15:20 AM (Local)","9/10/2010 10:15:56 AM (Local)","0"
"\\VPCVPC-G3RDLJ1","128.164.251.111","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:59:46 PM (Local)","9/10/2010 9:28:43 AM (Local)","0"
"\\GWUPD-7JZNXC1","192.168.0.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/11/2010 4:16:40 PM (Local)","9/10/2010 7:54:06 AM (Local)","0"
"\\SPHAXC-21PEN810","128.164.178.174","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/27/2010 1:19:37 PM (Local)","9/10/2010 9:13:41 AM (Local)","0"
"\\R200103L01","161.253.129.89","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 8:24:22 AM (Local)","9/10/2010 8:29:21 AM (Local)","0"
"\\IPHHHH-2175K200","128.164.175.123","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/2/2010 1:26:51 PM (Local)","9/9/2010 12:58:45 PM (Local)","0"
"\\GLSM-ALICIAM","128.164.214.37","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:08:59 AM (Local)","8/6/2010 4:49:25 PM (Local)","11"
"\\EVAORS-5041XL1","128.164.234.134","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 8:42:34 AM (Local)","9/10/2010 8:57:46 AM (Local)","0"
"\\GWSBG-2J1RNM1","128.164.227.59","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 11:57:25 AM (Local)","9/10/2010 9:15:57 AM (Local)","0"
"\\SASSATH-JPBZX21","128.164.198.161","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:52:29 PM (Local)","9/10/2010 10:33:15 AM (Local)","0"
"\\MTM-DXH-R738","128.164.33.191","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:19:25 PM (Local)","9/2/2010 8:10:22 AM (Local)","0"
"\\SASSCC-520GW91","128.164.199.195","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:16:37 PM (Local)","9/10/2010 8:45:23 AM (Local)","0"
"ISSENT-00JF71C","192.168.1.100","Offline","Apple Mac OS X 10.6.4","6.4283","4/12/2010 2:34:47 PM (Local)","9/9/2010 3:24:25 PM (Local)","0"
"\\FMOPS-1ZP6L91","128.164.124.146","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","4/13/2010 7:24:24 PM (Local)","9/8/2010 3:38:51 PM (Local)","0"
"\\SPHMCE-2175K705","128.164.175.183","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:45:14 PM (Local)","9/9/2010 4:09:36 PM (Local)","0"
"\\CPSGCA-4MVGMB1","10.10.0.114","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/10/2010 9:35:10 AM (Local)","9/10/2010 8:45:27 AM (Local)","0"
"\\ANAKEJ-R214","128.164.35.29","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:34:21 PM (Local)","8/19/2010 2:10:21 PM (Local)","14"
"\\MC-SPTRAINRMH6W","128.164.73.55","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 7:38:09 PM (Local)","9/10/2010 7:40:25 AM (Local)","0"
"\\SASSSAC-G47NMH1","128.164.199.187","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:04:46 PM (Local)","9/10/2010 8:31:31 AM (Local)","0"
"\\HIMMBAC066","128.164.29.152","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 1:24:04 AM (Local)","9/9/2010 4:07:08 AM (Local)","0"
"TOMM","128.164.32.207","Idle","Apple Mac OS X 10.6.4","6.4283","5/4/2010 4:59:46 PM (Local)","9/10/2010 8:39:49 AM (Local)","0"
"\\CMPGCS-7B09LH1","161.253.140.174","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/6/2010 1:19:42 PM (Local)","9/8/2010 4:43:09 PM (Local)","0"
"\\SASS-8JWHG61","128.164.181.176","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","8/17/2010 12:30:47 PM (Local)","8/17/2010 12:31:24 PM (Local)","0"
"\\VPABSCC-7BTYL81","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:39:57 PM (Local)","9/10/2010 8:45:41 AM (Local)","0"
"\\EOH-2100M-203GG","128.164.76.210","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/11/2010 5:39:47 PM (Local)","9/1/2010 1:11:51 PM (Local)","9"
"\\MC-DHPENOS725MW","128.164.184.212","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 1:14:51 PM (Local)","9/10/2010 9:58:42 AM (Local)","1"
"\\FN00220T01","128.164.62.252","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 4:08:24 AM (Local)","9/10/2010 10:09:30 AM (Local)","0"
"\\AC00459T01","128.164.63.77","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/28/2010 4:08:05 AM (Local)","9/10/2010 10:09:32 AM (Local)","0"
"\\MSD-WSTDY-H6201","128.164.73.114","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/11/2010 6:11:04 PM (Local)","8/31/2010 4:43:56 AM (Local)","2"
"\\VPABS-FGFJ191","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:36:30 PM (Local)","8/13/2010 1:52:24 PM (Local)","0"
"\\GWSBMGT-BLFFLJ1","128.164.226.28","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/17/2010 11:24:05 AM (Local)","9/10/2010 8:28:47 AM (Local)","0"
"\\SHANNON-313E","10.241.1.31","Offline","Microsoft Windows XP Professional-Service Pack 2","6.3.2.858","8/23/2010 1:37:34 PM (Local)","8/23/2010 1:42:24 PM (Local)","0"
"\\CPSAGC-20DSZE6","192.168.1.118","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:13:18 AM (Local)","9/10/2010 8:54:02 AM (Local)","0"
"\\GWADV-74HC8F1","128.164.180.135","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/20/2010 12:21:33 PM (Local)","9/10/2010 9:52:05 AM (Local)","0"
"\\MLBREF-LAPTOP2","128.164.107.7","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 11:31:30 AM (Local)","9/10/2010 8:49:23 AM (Local)","0"
"\\BCMWXZ-R554-LPT","128.164.34.18","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/28/2010 1:30:38 PM (Local)","8/28/2010 1:36:17 PM (Local)","0"
